C O C 1 = C ( C ( O C 1 = O ) c 1 c c c c c 1 Cl ) C ( C ) = N N = C ( C ) C 1 = C ( O C ) C ( = O ) O C 1 c 1 c c c c c 1 Cl
[Cl-] . [Cl-] . C O c 1 c ( N 2 C C 3 [NH2+] C C C C 3 C 2 ) c ( F ) c c 2 C ( = O ) C ( = C N ( C 3 C C 3 ) c 1 2 ) C ( O ) = O . C O c 1 c ( N 2 C C 3 [NH2+] C C C C 3 C 2 ) c ( F ) c c 2 C ( = O ) C ( = C N ( C 3 C C 3 ) c 1 2 ) C ( O ) = O . O . O
[NH3+] c 1 c c c ( c c 1 ) S ( N ) ( = O ) = O . O = N ( = O ) [O-]
C C ( = O ) O C C 1 C ( N ( C 1 = O ) c 1 c c c c c 1 ) c 1 c c c c c 1 . C C ( = O ) O C C 1 C ( N ( C 1 = O ) c 1 c c c c c 1 ) c 1 c c c c c 1
C C 1 C C C ( C ( C ) C ) C ( C 1 ) O P ( = O ) ( S S P ( = O ) ( O C 1 C C ( C ) C C C 1 C ( C ) C ) c 1 c c c c c 1 ) c 1 c c c c c 1
C C ( C ) ( C ) C 1 = C ( O C ( = O ) c 2 c c c ( Cl ) c c 2 ) C 2 ( C C C C C 2 ) O C 1 = O . C C ( C ) ( C ) C 1 = C ( O C ( = O ) c 2 c c c ( Cl ) c c 2 ) C 2 ( C C C C C 2 ) O C 1 = O
C C 1 C C c 2 c c c c c 2 N 1 C ( = O ) C 1 C C C N 1 S ( = O ) ( = O ) c 1 c c c ( C ) c c 1
C C C 1 [NH2+] C C C C 1 . [Cl-]
[Br-] . [Br-] . C C ( [NH2+] C ( C ) ( C ) C ) C ( = O ) c 1 c c c c ( Cl ) c 1 . C C ( [NH2+] C ( C ) ( C ) C ) C ( = O ) c 1 c c c c ( Cl ) c 1 . C C C O
C C ( = O ) N C C C C C N C ( C ) = O
C C ( N ) = C C ( = O ) C C ( O ) c 1 c c c ( C ) c c 1
O = C ( C = C ( c 1 c c c c c 1 ) C ( = C C = C ( c 1 c c c c c 1 ) C ( = C C ( = O ) c 1 c c c c c 1 ) c 1 c c c c c 1 ) c 1 c c c c c 1 ) c 1 c c c c c 1
C c 1 c c ( C ) c 2 C C 3 C ( C ) ( C ) C C C C 3 ( C ) O c 2 c 1 . C c 1 c c ( C ) c 2 C C 3 C ( C ) ( C ) C C C C 3 ( C ) O c 2 c 1 . C c 1 c c ( C ) c 2 C C 3 C ( C ) ( C ) C C C C 3 ( C ) O c 2 c 1 . C c 1 c c ( C ) c 2 C C 3 C ( C ) ( C ) C C C C 3 ( C ) O c 2 c 1
C c 1 c c ( C ) c ( c ( C ) c 1 ) C 1 ( C ) C C ( C 1 ) C ( = O ) C N 1 C C C C 1
C N 1 C C C ( C C 1 ) ( C # N ) C 1 = C S c 2 c c c c c 1 2
C C C 1 C ( C C ) c 2 c c c c c 2 C 2 ( S C 3 2 C C C c 2 c c c c c 3 2 ) c 2 c c c c c 1 2
C O C ( = O ) C 1 2 C C C ( = O ) C = C 1 C ( C C C 2 ( C ) C ) O C ( = O ) C ( O ) c 1 c c c c c 1
C C ( = N O C C ( O ) = O ) c 1 c c c c c 1 N = N c 1 c c c c c 1
C [N+] ( C ) ( C ) [B-] ( C # N ) ( C # N ) C # N
C C 1 = C C C C ( C ) ( O ) C ( O ) C C 2 C C C ( C ) ( O C ( = O ) C 2 = C ) C ( O ) C C 1 . O
C O C ( = O ) C 1 = C C ( C ( C 1 c 1 c c c c c 1 Cl ) C 1 = N S ( = O ) ( = O ) O c 2 c c c c c 1 2 ) c 1 c c c c c 1
C C 1 ( C ) N ( [O] ) C ( C ) ( C ) c 2 c c 3 c ( N C 4 = N C ( = O ) N ( C = C 3 4 ) C 3 C C ( O ) C ( C O ) O 3 ) c c 1 2 . C C 1 ( C ) N ( [O] ) C ( C ) ( C ) c 2 c c 3 c ( N C 4 = N C ( = O ) N ( C = C 3 4 ) C 3 C C ( O ) C ( C O ) O 3 ) c c 1 2
O = N ( = O ) c 1 c c c c ( c 1 ) P ( = O ) ( c 1 c c c c ( c 1 ) N ( = O ) = O ) c 1 c c c c ( c 1 ) N ( = O ) = O
C O c 1 c c c ( c c 1 ) N ( c 1 c c c ( O C ) c c 1 ) c 1 c c c 2 c c 3 c c ( c c c 3 c c 2 c 1 ) N ( c 1 c c c ( O C ) c c 1 ) c 1 c c c ( O C ) c c 1
F [B-] 1 ( F ) N 2 C ( = C C = C 2 c 2 c c c 3 c c c c c 3 [n+] 1 2 ) I . F [B-] 1 ( F ) N 2 C ( = C C = C 2 c 2 c c c 3 c c c c c 3 [n+] 1 2 ) I
C C ( C ) ( C ) C ( = O ) N 1 C C C C 1 C ( = O ) N c 1 c c c ( O ) c ( c 1 ) c 1 c c ( N C ( = O ) C 2 C C C N 2 C ( = O ) C ( C ) ( C ) C ) c c c 1 O
C C 1 2 C C C 3 C ( C C c 4 c c ( O C C 5 = C N ( C c 6 c c c ( C N 7 C = C ( C O c 8 c c c 9 C %10 C C C %11 ( C ) C ( O ) C C C %11 C %10 C C c 9 c 8 ) N = N 7 ) c c 6 ) N = N 5 ) c c c 3 4 ) C 1 C C C 2 O . Cl C ( Cl ) Cl . Cl C ( Cl ) Cl . Cl C ( Cl ) Cl . Cl C ( Cl ) Cl
C C 1 ( C ) C 2 C C = C ( C ( = O ) [Si] ( C ) ( C ) C ) C 2 ( C # N ) C ( = O ) c 2 c c c c c 1 2
C c 1 c c c ( c c 1 ) C 1 = C ( [P+] 1 ( c 1 c ( C ) c c ( C ) c c 1 C ) c 1 c ( C ) c c ( C ) c c 1 C ) [B-] ( c 1 c ( F ) c ( F ) c ( F ) c ( F ) c 1 F ) ( c 1 c ( F ) c ( F ) c ( F ) c ( F ) c 1 F ) c 1 c ( F ) c ( F ) c ( F ) c ( F ) c 1 F . C c 1 c c c ( c c 1 ) C 1 = C ( [P+] 1 ( c 1 c ( C ) c c ( C ) c c 1 C ) c 1 c ( C ) c c ( C ) c c 1 C ) [B-] ( c 1 c ( F ) c ( F ) c ( F ) c ( F ) c 1 F ) ( c 1 c ( F ) c ( F ) c ( F ) c ( F ) c 1 F ) c 1 c ( F ) c ( F ) c ( F ) c ( F ) c 1 F . C C C C C . Cl C Cl
C 1 C C C 2 N = C c 3 c c 4 C = N C 5 C C C C C 5 N = C c 5 c c 6 C = N C 7 C C C C C 7 N = C c 7 c c ( C = N C 2 C 1 ) c c ( c 7 ) c 1 c c c ( c c 1 ) c 1 c c 2 C = N C 7 C C C C C 7 N = C c 7 c c ( C = N C 8 C C C C C 8 N = C c 8 c c ( C = N C 9 C C C C C 9 N = C c ( c 2 ) c 1 ) c c ( c 8 ) c 1 c c c ( c c 1 ) c ( c 6 ) c 5 ) c c ( c 7 ) c 1 c c c ( c c 1 ) c ( c 3 ) c 4 . O . O
C 1 C C C 2 N = C c 3 c c 4 C = N C 5 C C C C C 5 N = C c 5 c c 6 C = N C 7 C C C C C 7 N = C c 7 c c ( C = N C 2 C 1 ) c c ( c 7 ) c 1 c c c ( c c 1 ) c 1 c c 2 C = N C 7 C C C C C 7 N = C c 7 c c ( C = N C 8 C C C C C 8 N = C c 8 c c ( C = N C 9 C C C C C 9 N = C c ( c 2 ) c 1 ) c c ( c 8 ) c 1 c c c ( c c 1 ) c ( c 6 ) c 5 ) c c ( c 7 ) c 1 c c c ( c c 1 ) c ( c 3 ) c 4
O c 1 c c c 2 c c c n c 2 c 1 C = N c 1 c ( F ) c ( F ) c ( F ) c ( F ) c 1 F . O c 1 c c c 2 c c c n c 2 c 1 C = N c 1 c ( F ) c ( F ) c ( F ) c ( F ) c 1 F
C c 1 c c ( c c ( c 1 P = C ( c 1 c c c c ( n 1 ) C ( = P c 1 c ( C ) c c ( c c 1 C ( C ) ( C ) C ) C ( C ) ( C ) C ) C ( C ) ( C ) C ) C ( C ) ( C ) C ) C ( C ) ( C ) C ) C ( C ) ( C ) C
C c 1 c c ( c c ( c 1 P 1 P ( P ( P 1 c 1 c ( C ) c c ( c c 1 C ( C ) ( C ) C ) C ( C ) ( C ) C ) c 1 c ( C ) c c ( c c 1 C ( C ) ( C ) C ) C ( C ) ( C ) C ) c 1 c ( C ) c c ( c c 1 C ( C ) ( C ) C ) C ( C ) ( C ) C ) C ( C ) ( C ) C ) C ( C ) ( C ) C
C 1 C C C 2 N = C c 3 c c 4 C = N C 5 C C C C C 5 N = C c 5 c c 6 C = N C 7 C C C C C 7 N = C c 7 c c ( C = N C 2 C 1 ) c c ( C = N C 1 C C C C C 1 N = C c 1 c c ( C = N C 2 C C C C C 2 N = C c ( c 3 ) c 4 ) c c ( C = N C 2 C C C C C 2 N = C c ( c 6 ) c 5 ) c 1 ) c 7 . C 1 C C C 2 N = C c 3 c c 4 C = N C 5 C C C C C 5 N = C c 5 c c 6 C = N C 7 C C C C C 7 N = C c 7 c c ( C = N C 2 C 1 ) c c ( c 7 ) C # C c 1 c c 2 C = N C 7 C C C C C 7 N = C c 7 c c ( C = N C 8 C C C C C 8 N = C c 8 c c ( C = N C 9 C C C C C 9 N = C c ( c 2 ) c 1 ) c c ( c 8 ) C # C c ( c 6 ) c 5 ) c c ( c 7 ) C # C c ( c 3 ) c 4
[Br-] . O C 1 C [NH+] 2 C C C 1 C C 2
O C 1 C [NH+] 2 C C C 1 C C 2 . [I-]
C C C 1 = C ( C ) C 2 = C c 3 c ( O C ) c c ( O C ) c c 3 C ( = O ) N 2 C 1 = O
N 1 N = C ( N N = C 1 c 1 c n c c n 1 ) c 1 c n c c n 1
C O c 1 c c 2 c c ( N ) c 3 c 4 c c c c c 4 N ( c 3 c 2 c c 1 O C ) S ( = O ) ( = O ) c 1 c c c ( C ) c c 1
C O c 1 c c c ( N C ( C S ( = O ) c 2 c c c ( C ) c c 2 ) c 2 c ( F ) c c c c 2 F ) c c 1 . C O c 1 c c c ( N C ( C S ( = O ) c 2 c c c ( C ) c c 2 ) c 2 c ( F ) c c c c 2 F ) c c 1
